ITEM,TITLE,seriesid,DATA_TYPE,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
SEHP03,"Moving, storage, freight expense",CUSR0000SEHP03,UNADJUSTED INDEX,2018,162.943,165.627,164.267,163.15,164.673,166.135,167.894,167.399,167.441,167.975,167.463,170.019
SEMC,Professional services,CUSR0000SEMC,SEASONALLY ADJUSTED INDEX,2014,352.674,352.93,353.515,353.733,354.829,354.895,354.823,355.768,355.941,356.503,357.918,358.464
SEMC,Professional services,CUSR0000SEMC,SEASONALLY ADJUSTED INDEX,2015,358.697,358.042,359.366,360.015,360.357,361.452,362.22,362.003,362.764,362.869,365.173,365.376
SEMC,Professional services,CUSR0000SEMC,SEASONALLY ADJUSTED INDEX,2016,366.186,367.067,367.463,367.946,370.439,370.924,372.594,374.175,374.468,374.362,376.314,376.804
SEMC,Professional services,CUSR0000SEMC,SEASONALLY ADJUSTED INDEX,2017,376.985,376.828,376.566,373.603,374.091,373.128,373.409,374.851,375.375,375.782,375.38,375.787
SEMC,Professional services,CUSR0000SEMC,SEASONALLY ADJUSTED INDEX,2018,376.08,377.081,378.729,378.361,378.343,378.877,378.658,377.974,378.64,378.89,379.199,379.554
SEMC,Professional services,CUSR0000SEMC,SEASONAL FACTOR,2014,99.918,100.056,100.029,100.129,100.163,100.148,100.096,100.01,99.965,99.869,99.811,99.768
SEMC,Professional services,CUSR0000SEMC,SEASONAL FACTOR,2015,99.916,100.08,100.034,100.184,100.181,100.13,100.078,99.996,99.947,99.853,99.804,99.756
SEMC,Professional services,CUSR0000SEMC,SEASONAL FACTOR,2016,99.906,100.102,100.05,100.243,100.191,100.111,100.07,99.979,99.936,99.85,99.786,99.737
SEMC,Professional services,CUSR0000SEMC,SEASONAL FACTOR,2017,99.894,100.123,100.069,100.286,100.202,100.099,100.057,99.971,99.927,99.85,99.771,99.72
SEMC,Professional services,CUSR0000SEMC,SEASONAL FACTOR,2018,99.887,100.134,100.086,100.316,100.212,100.09,100.047,99.966,99.929,99.855,99.752,99.707
SEMC,Professional services,CUSR0000SEMC,UNADJUSTED INDEX,2014,352.384,353.126,353.616,354.191,355.408,355.421,355.165,355.803,355.815,356.034,357.241,357.631
SEMC,Professional services,CUSR0000SEMC,UNADJUSTED INDEX,2015,358.397,358.328,359.489,360.676,361.01,361.923,362.504,361.987,362.572,362.335,364.456,364.485
SEMC,Professional services,CUSR0000SEMC,UNADJUSTED INDEX,2016,365.842,367.441,367.647,368.839,371.145,371.335,372.854,374.097,374.228,373.802,375.509,375.813
SEMC,Professional services,CUSR0000SEMC,UNADJUSTED INDEX,2017,376.586,377.29,376.827,374.672,374.849,373.498,373.621,374.744,375.102,375.218,374.519,374.733
SEMC,Professional services,CUSR0000SEMC,UNADJUSTED INDEX,2018,375.656,377.585,379.056,379.555,379.145,379.219,378.837,377.845,378.371,378.34,378.26,378.44
SEMC01,Physicians' services,CUSR0000SEMC01,SEASONALLY ADJUSTED INDEX,2014,356.995,356.943,357.68,358.116,359.596,358.492,358.272,359.774,359.938,360.193,361.36,362.076
SEMC01,Physicians' services,CUSR0000SEMC01,SEASONALLY ADJUSTED INDEX,2015,362.907,361.089,363.635,364.738,365.052,366.05,367.285,366.29,367.237,367.112,371.007,370.868
SEMC01,Physicians' services,CUSR0000SEMC01,SEASONALLY ADJUSTED INDEX,2016,371.06,371.744,372.658,372.456,375.916,377.271,380.058,382.206,382.166,381.912,384.592,385.216
SEMC01,Physicians' services,CUSR0000SEMC01,SEASONALLY ADJUSTED INDEX,2017,385.016,384.854,383.808,379.338,378.713,377.448,378.054,379.123,379.192,379.553,377.57,378.499
SEMC01,Physicians' services,CUSR0000SEMC01,SEASONALLY ADJUSTED INDEX,2018,379.197,379.876,380.538,380.496,380.756,380.74,380.532,380.321,380.922,380.929,380.472,380.71
SEMC01,Physicians' services,CUSR0000SEMC01,SEASONAL FACTOR,2014,99.944,99.999,99.94,100.083,99.986,100.157,100.087,100.054,99.983,99.906,99.901,99.885
SEMC01,Physicians' services,CUSR0000SEMC01,SEASONAL FACTOR,2015,99.954,100.042,99.972,100.112,100.044,100.134,100.045,100.02,99.983,99.875,99.89,99.853
SEMC01,Physicians' services,CUSR0000SEMC01,SEASONAL FACTOR,2016,99.96,100.093,100.004,100.136,100.092,100.108,100.007,99.987,99.992,99.868,99.875,99.819
SEMC01,Physicians' services,CUSR0000SEMC01,SEASONAL FACTOR,2017,99.965,100.13,100.041,100.144,100.13,100.079,99.983,99.965,99.994,99.873,99.859,99.798
SEMC01,Physicians' services,CUSR0000SEMC01,SEASONAL FACTOR,2018,99.968,100.156,100.06,100.152,100.145,100.066,99.966,99.953,100.002,99.884,99.842,99.783
SEMC01,Physicians' services,CUSR0000SEMC01,UNADJUSTED INDEX,2014,356.796,356.939,357.465,358.415,359.547,359.056,358.585,359.967,359.879,359.855,361.001,361.659
SEMC01,Physicians' services,CUSR0000SEMC01,UNADJUSTED INDEX,2015,362.74,361.242,363.531,365.146,365.214,366.541,367.45,366.365,367.176,366.652,370.599,370.324
SEMC01,Physicians' services,CUSR0000SEMC01,UNADJUSTED INDEX,2016,370.911,372.091,372.672,372.961,376.263,377.678,380.083,382.156,382.134,381.406,384.11,384.519
SEMC01,Physicians' services,CUSR0000SEMC01,UNADJUSTED INDEX,2017,384.882,385.353,383.965,379.886,379.207,377.747,377.989,378.99,379.169,379.072,377.037,377.734
SEMC01,Physicians' services,CUSR0000SEMC01,UNADJUSTED INDEX,2018,379.077,380.47,380.766,381.076,381.309,380.991,380.404,380.143,380.928,380.489,379.872,379.885
SEMC02,Dental services,CUSR0000SEMC02,SEASONALLY ADJUSTED INDEX,2014,437.307,437.672,438.159,438.787,439.662,440.746,441.181,442.018,442.952,443.962,444.578,445.242
SEMC02,Dental services,CUSR0000SEMC02,SEASONALLY ADJUSTED INDEX,2015,447.044,448.133,447.903,449.466,450.263,451.695,453.043,453.846,454.592,455.244,457.187,458.096
SEMC02,Dental services,CUSR0000SEMC02,SEASONALLY ADJUSTED INDEX,2016,459.43,462.351,460.265,463.463,464.239,463.706,464.111,466.618,467.915,468.766,469.469,470.51
SEMC02,Dental services,CUSR0000SEMC02,SEASONALLY ADJUSTED INDEX,2017,469.625,468.574,469.41,468.42,470.534,471.459,472.608,474.025,475.342,476.143,477.177,477.904
SEMC02,Dental services,CUSR0000SEMC02,SEASONALLY ADJUSTED INDEX,2018,477.183,482.464,486.43,487.174,485.779,487.157,487.006,483.967,485.584,487.109,487.748,488.869
SEMC02,Dental services,CUSR0000SEMC02,SEASONAL FACTOR,2014,99.916,100.229,100.299,100.345,100.307,100.139,100.113,99.994,99.872,99.687,99.601,99.468
SEMC02,Dental services,CUSR0000SEMC02,SEASONAL FACTOR,2015,99.843,100.221,100.349,100.413,100.341,100.167,100.124,99.987,99.851,99.658,99.572,99.424
SEMC02,Dental services,CUSR0000SEMC02,SEASONAL FACTOR,2016,99.761,100.214,100.416,100.49,100.383,100.215,100.144,99.96,99.816,99.625,99.541,99.375
SEMC02,Dental services,CUSR0000SEMC02,SEASONAL FACTOR,2017,99.68,100.215,100.486,100.568,100.422,100.264,100.158,99.929,99.774,99.605,99.506,99.343
SEMC02,Dental services,CUSR0000SEMC02,SEASONAL FACTOR,2018,99.62,100.213,100.549,100.619,100.451,100.305,100.176,99.897,99.744,99.591,99.479,99.317
SEMC02,Dental services,CUSR0000SEMC02,UNADJUSTED INDEX,2014,436.941,438.675,439.469,440.301,441.012,441.356,441.68,441.994,442.387,442.571,442.804,442.874
SEMC02,Dental services,CUSR0000SEMC02,UNADJUSTED INDEX,2015,446.342,449.125,449.467,451.323,451.798,452.451,453.605,453.786,453.916,453.685,455.229,455.459
SEMC02,Dental services,CUSR0000SEMC02,UNADJUSTED INDEX,2016,458.33,463.342,462.178,465.735,466.017,464.704,464.779,466.432,467.055,467.007,467.316,467.568
SEMC02,Dental services,CUSR0000SEMC02,UNADJUSTED INDEX,2017,468.124,469.582,471.691,471.081,472.518,472.703,473.354,473.689,474.268,474.262,474.819,474.763
SEMC02,Dental services,CUSR0000SEMC02,UNADJUSTED INDEX,2018,475.371,483.491,489.101,490.192,487.971,488.643,487.862,483.471,484.343,485.116,485.206,485.53
SEMD,Hospital and related services,CUSR0000SEMD,SEASONALLY ADJUSTED INDEX,2014,718.371,723.172,728.539,730.285,732.384,733.709,735.61,735.917,738.398,740.273,742.729,747.15
SEMD,Hospital and related services,CUSR0000SEMD,SEASONALLY ADJUSTED INDEX,2015,747.743,747.013,751.417,761.796,765.285,759.024,758.847,759.931,762.605,776.403,775.667,777.037
SEMD,Hospital and related services,CUSR0000SEMD,SEASONALLY ADJUSTED INDEX,2016,780.207,783.711,783.871,785.565,790.043,790.157,792.241,804.037,805.544,807.894,808.347,810.539
SEMD,Hospital and related services,CUSR0000SEMD,SEASONALLY ADJUSTED INDEX,2017,811.878,815.96,818.887,825.066,826.266,831.676,834.261,836.9,839.974,844.52,846.451,849.098
SEMD,Hospital and related services,CUSR0000SEMD,SEASONALLY ADJUSTED INDEX,2018,857.62,854.733,858.868,859.941,863.035,868.508,870.337,870.868,871.574,871.913,876.115,880.221
SEMD,Hospital and related services,CUSR0000SEMD,SEASONAL FACTOR,2014,99.99,100.722,100.469,100.389,100.136,99.993,100.022,99.7,99.672,99.707,99.709,99.465
SEMD,Hospital and related services,CUSR0000SEMD,SEASONAL FACTOR,2015,99.982,100.706,100.472,100.402,100.157,100.025,100.039,99.719,99.67,99.696,99.676,99.429
SEMD,Hospital and related services,CUSR0000SEMD,SEASONAL FACTOR,2016,99.962,100.696,100.486,100.428,100.174,100.043,100.052,99.726,99.677,99.699,99.638,99.393
SEMD,Hospital and related services,CUSR0000SEMD,SEASONAL FACTOR,2017,99.951,100.679,100.488,100.456,100.203,100.062,100.061,99.732,99.669,99.701,99.616,99.366
SEMD,Hospital and related services,CUSR0000SEMD,SEASONAL FACTOR,2018,99.95,100.657,100.473,100.478,100.236,100.084,100.07,99.741,99.651,99.701,99.61,99.338
SEMD,Hospital and related services,CUSR0000SEMD,UNADJUSTED INDEX,2014,718.3,728.39,731.958,733.129,733.378,733.656,735.769,733.711,735.979,738.104,740.567,743.152
SEMD,Hospital and related services,CUSR0000SEMD,UNADJUSTED INDEX,2015,747.609,752.284,754.962,764.862,766.486,759.212,759.144,757.797,760.091,774.045,773.151,772.596
SEMD,Hospital and related services,CUSR0000SEMD,UNADJUSTED INDEX,2016,779.911,789.162,787.678,788.929,791.417,790.5,792.652,801.834,802.945,805.459,805.418,805.623
SEMD,Hospital and related services,CUSR0000SEMD,UNADJUSTED INDEX,2017,811.479,821.498,822.885,828.828,827.943,832.192,834.769,834.654,837.192,841.991,843.205,843.714
SEMD,Hospital and related services,CUSR0000SEMD,UNADJUSTED INDEX,2018,857.19,860.348,862.929,864.05,865.068,869.235,870.943,868.611,868.531,869.306,872.702,874.395
SEMD01,Hospital services,CUSR0000SEMD01,SEASONALLY ADJUSTED INDEX,2014,272.508,274.422,276.639,277.319,278.169,278.739,279.504,279.621,280.558,281.342,282.297,284.121
SEMD01,Hospital services,CUSR0000SEMD01,SEASONALLY ADJUSTED INDEX,2015,284.277,284.153,286.025,290.494,291.764,288.895,288.75,289.165,290.193,296.216,295.731,296.146
SEMD01,Hospital services,CUSR0000SEMD01,SEASONALLY ADJUSTED INDEX,2016,297.371,298.779,298.793,299.323,301.14,301.143,301.962,306.996,307.493,308.403,308.558,309.445
SEMD01,Hospital services,CUSR0000SEMD01,SEASONALLY ADJUSTED INDEX,2017,310.091,311.716,312.925,315.466,315.941,318.103,319.146,320.444,321.601,323.391,324.174,325.303
SEMD01,Hospital services,CUSR0000SEMD01,SEASONALLY ADJUSTED INDEX,2018,328.813,327.421,329.109,329.548,330.776,333.106,333.753,333.77,333.835,333.926,335.622,337.343
SEMD01,Hospital services,CUSR0000SEMD01,SEASONAL FACTOR,2014,99.992,100.777,100.482,100.424,100.143,99.984,100.03,99.638,99.637,99.699,99.714,99.446
SEMD01,Hospital services,CUSR0000SEMD01,SEASONAL FACTOR,2015,99.982,100.758,100.488,100.441,100.169,100.022,100.05,99.66,99.635,99.685,99.673,99.403
SEMD01,Hospital services,CUSR0000SEMD01,SEASONAL FACTOR,2016,99.96,100.746,100.505,100.471,100.19,100.045,100.066,99.666,99.646,99.686,99.626,99.36
SEMD01,Hospital services,CUSR0000SEMD01,SEASONAL FACTOR,2017,99.948,100.724,100.513,100.503,100.225,100.066,100.075,99.672,99.642,99.684,99.598,99.327
SEMD01,Hospital services,CUSR0000SEMD01,SEASONAL FACTOR,2018,99.946,100.696,100.501,100.528,100.265,100.091,100.084,99.682,99.629,99.679,99.589,99.295
SEMD01,Hospital services,CUSR0000SEMD01,UNADJUSTED INDEX,2014,272.485,276.555,277.974,278.496,278.568,278.695,279.587,278.608,279.54,280.496,281.491,282.547
SEMD01,Hospital services,CUSR0000SEMD01,UNADJUSTED INDEX,2015,284.225,286.308,287.42,291.775,292.257,288.959,288.895,288.181,289.134,295.282,294.765,294.377
SEMD01,Hospital services,CUSR0000SEMD01,UNADJUSTED INDEX,2016,297.252,301.007,300.303,300.733,301.713,301.277,302.161,305.972,306.404,307.433,307.403,307.465
SEMD01,Hospital services,CUSR0000SEMD01,UNADJUSTED INDEX,2017,309.929,313.974,314.529,317.053,316.653,318.313,319.387,319.394,320.449,322.368,322.871,323.114
SEMD01,Hospital services,CUSR0000SEMD01,UNADJUSTED INDEX,2018,328.635,329.701,330.759,331.289,331.651,333.408,334.033,332.708,332.595,332.853,334.242,334.964
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,SEASONALLY ADJUSTED INDEX,2014,196.982,198.057,198.538,198.992,199.115,199.508,199.945,200.748,201.449,201.96,202.607,203.004
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,SEASONALLY ADJUSTED INDEX,2015,203.733,204.082,204.311,204.827,205.47,206.22,206.66,207.153,207.712,208.203,208.875,209.574
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,SEASONALLY ADJUSTED INDEX,2016,209.963,210.62,211.431,212.507,213.01,213.516,214.07,214.809,215.325,215.759,216.275,216.792
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,SEASONALLY ADJUSTED INDEX,2017,217.151,217.552,218.277,218.727,218.586,220.876,221.398,220.597,221.203,222.544,222.8,223.328
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,SEASONALLY ADJUSTED INDEX,2018,224.042,224.94,225.331,225.82,226.693,227.179,227.659,228.91,229.678,230.665,231.16,231.778
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,SEASONAL FACTOR,2014,100.08,100.354,100.393,100.238,100.289,100.074,99.987,100.036,99.894,99.666,99.6,99.442
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,SEASONAL FACTOR,2015,100.067,100.34,100.361,100.224,100.286,100.07,99.949,100.07,99.911,99.692,99.633,99.45
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,SEASONAL FACTOR,2016,100.048,100.335,100.334,100.198,100.277,100.075,99.931,100.092,99.924,99.719,99.655,99.454
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,SEASONAL FACTOR,2017,100.027,100.338,100.312,100.179,100.271,100.077,99.92,100.107,99.928,99.75,99.666,99.453
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,SEASONAL FACTOR,2018,100.015,100.337,100.305,100.159,100.264,100.08,99.926,100.11,99.926,99.77,99.671,99.451
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,UNADJUSTED INDEX,2014,197.139,198.758,199.319,199.465,199.69,199.656,199.919,200.821,201.235,201.286,201.796,201.872
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,UNADJUSTED INDEX,2015,203.869,204.776,205.049,205.286,206.058,206.365,206.556,207.298,207.528,207.561,208.108,208.422
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,UNADJUSTED INDEX,2016,210.064,211.326,212.136,212.927,213.601,213.677,213.922,215.007,215.161,215.153,215.529,215.607
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,UNADJUSTED INDEX,2017,217.21,218.287,218.958,219.119,219.177,221.045,221.222,220.832,221.044,221.987,222.056,222.107
SEMD02,Nursing homes and adult day services,CUSR0000SEMD02,UNADJUSTED INDEX,2018,224.075,225.698,226.019,226.18,227.291,227.36,227.49,229.161,229.508,230.134,230.4,230.506
SEMF,Medicinal drugs,CUSR0000SEMF,SEASONALLY ADJUSTED INDEX,2014,109.955,110.525,110.359,110.821,111.295,112.026,112.383,112.187,112.849,113.011,113.697,114.832
SEMF,Medicinal drugs,CUSR0000SEMF,SEASONALLY ADJUSTED INDEX,2015,114.545,115.11,115.274,115.526,115.762,115.872,116.032,116.156,116.098,116.355,116.746,116.747
SEMF,Medicinal drugs,CUSR0000SEMF,SEASONALLY ADJUSTED INDEX,2016,117.093,117.795,118.136,118.822,118.252,119.268,119.953,121.471,122.341,122.466,121.933,122.38
SEMF,Medicinal drugs,CUSR0000SEMF,SEASONALLY ADJUSTED INDEX,2017,122.781,122.717,122.823,121.948,122.168,123.198,124.569,124.518,123.576,123.567,124.217,125.285
SEMF,Medicinal drugs,CUSR0000SEMF,SEASONALLY ADJUSTED INDEX,2018,125.028,124.692,124.686,124.478,125.514,126.177,125.095,124.847,124.443,124.4,124.944,124.562
SEMF,Medicinal drugs,CUSR0000SEMF,SEASONAL FACTOR,2014,99.792,100.318,100.311,100.174,100.011,99.921,100.028,100.233,100.128,99.955,99.739,99.392
SEMF,Medicinal drugs,CUSR0000SEMF,SEASONAL FACTOR,2015,99.777,100.297,100.316,100.178,100.046,99.932,100.02,100.24,100.125,99.941,99.735,99.383
SEMF,Medicinal drugs,CUSR0000SEMF,SEASONAL FACTOR,2016,99.766,100.306,100.323,100.169,100.063,99.948,100.011,100.251,100.124,99.927,99.729,99.367
SEMF,Medicinal drugs,CUSR0000SEMF,SEASONAL FACTOR,2017,99.757,100.314,100.329,100.16,100.091,99.964,100.001,100.257,100.122,99.908,99.722,99.36
SEMF,Medicinal drugs,CUSR0000SEMF,SEASONAL FACTOR,2018,99.754,100.31,100.338,100.156,100.126,99.971,99.984,100.269,100.116,99.895,99.714,99.36
SEMF,Medicinal drugs,CUSR0000SEMF,UNADJUSTED INDEX,2014,109.726,110.876,110.703,111.014,111.307,111.938,112.414,112.448,112.994,112.96,113.4,114.134
SEMF,Medicinal drugs,CUSR0000SEMF,UNADJUSTED INDEX,2015,114.289,115.452,115.638,115.732,115.815,115.793,116.055,116.435,116.244,116.287,116.436,116.026
SEMF,Medicinal drugs,CUSR0000SEMF,UNADJUSTED INDEX,2016,116.819,118.155,118.518,119.022,118.327,119.206,119.966,121.776,122.493,122.376,121.603,121.605
SEMF,Medicinal drugs,CUSR0000SEMF,UNADJUSTED INDEX,2017,122.483,123.102,123.227,122.144,122.28,123.154,124.57,124.838,123.726,123.453,123.872,124.483
SEMF,Medicinal drugs,CUSR0000SEMF,UNADJUSTED INDEX,2018,124.721,125.079,125.107,124.672,125.672,126.141,125.075,125.183,124.587,124.269,124.587,123.765
SEMF01,Prescription drugs,CUSR0000SEMF01,SEASONALLY ADJUSTED INDEX,2014,447.563,450.685,449.998,452.219,455.263,458.151,459.904,459.518,461.49,464.45,468.032,473.181
SEMF01,Prescription drugs,CUSR0000SEMF01,SEASONALLY ADJUSTED INDEX,2015,472.517,473.98,475.769,477.652,479.374,480.039,480.404,480.811,480.825,481.843,484.188,484.521
SEMF01,Prescription drugs,CUSR0000SEMF01,SEASONALLY ADJUSTED INDEX,2016,486.486,490.449,492.825,496.894,493.907,498.435,503.121,510.06,514.197,516.015,513.192,514.7
SEMF01,Prescription drugs,CUSR0000SEMF01,SEASONALLY ADJUSTED INDEX,2017,516.194,516.046,516.079,512.375,512.945,517.515,524.431,523.831,521.176,521.401,524.461,528.993
SEMF01,Prescription drugs,CUSR0000SEMF01,SEASONALLY ADJUSTED INDEX,2018,528.531,526.898,525.771,525.936,531.961,534.057,529.244,527.619,527.104,525.569,527.664,525.687
SEMF01,Prescription drugs,CUSR0000SEMF01,SEASONAL FACTOR,2014,99.822,100.541,100.472,100.175,99.801,99.882,99.984,100.287,100.082,99.982,99.661,99.281
SEMF01,Prescription drugs,CUSR0000SEMF01,SEASONAL FACTOR,2015,99.839,100.561,100.485,100.116,99.831,99.917,99.96,100.329,100.091,99.913,99.647,99.301
SEMF01,Prescription drugs,CUSR0000SEMF01,SEASONAL FACTOR,2016,99.858,100.535,100.48,100.081,99.876,99.94,99.943,100.392,100.114,99.834,99.633,99.318
SEMF01,Prescription drugs,CUSR0000SEMF01,SEASONAL FACTOR,2017,99.859,100.498,100.463,100.071,99.929,99.942,99.928,100.434,100.162,99.798,99.609,99.318
SEMF01,Prescription drugs,CUSR0000SEMF01,SEASONAL FACTOR,2018,99.856,100.452,100.456,100.078,99.949,99.937,99.928,100.483,100.193,99.772,99.589,99.319
SEMF01,Prescription drugs,CUSR0000SEMF01,UNADJUSTED INDEX,2014,446.766,453.121,452.12,453.012,454.359,457.609,459.832,460.837,461.87,464.368,466.447,469.778
SEMF01,Prescription drugs,CUSR0000SEMF01,UNADJUSTED INDEX,2015,471.754,476.638,478.076,478.206,478.566,479.642,480.21,482.392,481.26,481.426,482.478,481.134
SEMF01,Prescription drugs,CUSR0000SEMF01,UNADJUSTED INDEX,2016,485.796,493.075,495.191,497.297,493.293,498.136,502.833,512.061,514.781,515.159,511.311,511.191
SEMF01,Prescription drugs,CUSR0000SEMF01,UNADJUSTED INDEX,2017,515.468,518.618,518.47,512.738,512.582,517.217,524.056,526.105,522.018,520.35,522.411,525.385
SEMF01,Prescription drugs,CUSR0000SEMF01,UNADJUSTED INDEX,2018,527.767,529.279,528.167,526.345,531.692,533.72,528.865,530.165,528.124,524.37,525.494,522.105
SERA,Video and audio,CUSR0000SERA,SEASONALLY ADJUSTED INDEX,2014,99.954,99.873,99.986,100.177,100.14,100.103,99.781,99.417,99.589,99.998,99.506,99.558
SERA,Video and audio,CUSR0000SERA,SEASONALLY ADJUSTED INDEX,2015,99.7,99.648,99.379,99.606,99.468,99.399,99.465,99.38,99.603,99.964,99.958,100.027
SERA,Video and audio,CUSR0000SERA,SEASONALLY ADJUSTED INDEX,2016,99.957,100.305,100.785,101.034,101.164,101.473,101.458,101.043,100.521,100.697,101.316,101.552
SERA,Video and audio,CUSR0000SERA,SEASONALLY ADJUSTED INDEX,2017,102.296,102.91,103.256,103.727,104.09,104.235,104.529,104.926,105.261,105.161,104.925,104.678
SERA,Video and audio,CUSR0000SERA,SEASONALLY ADJUSTED INDEX,2018,104.652,104.416,104.181,103.843,103.806,103.685,103.711,104.009,104.512,104.448,104.505,104.632
SERA,Video and audio,CUSR0000SERA,SEASONAL FACTOR,2014,99.49,100.182,100.686,100.643,100.632,100.493,100.212,99.849,99.686,99.559,99.436,99.14
SERA,Video and audio,CUSR0000SERA,SEASONAL FACTOR,2015,99.442,100.177,100.713,100.646,100.593,100.52,100.241,99.873,99.685,99.531,99.456,99.154
SERA,Video and audio,CUSR0000SERA,SEASONAL FACTOR,2016,99.416,100.198,100.719,100.635,100.549,100.495,100.257,99.906,99.712,99.513,99.47,99.175
SERA,Video and audio,CUSR0000SERA,SEASONAL FACTOR,2017,99.4,100.216,100.731,100.601,100.493,100.459,100.262,99.938,99.746,99.501,99.49,99.203
SERA,Video and audio,CUSR0000SERA,SEASONAL FACTOR,2018,99.39,100.224,100.71,100.548,100.455,100.415,100.253,99.983,99.803,99.532,99.512,99.205
SERA,Video and audio,CUSR0000SERA,UNADJUSTED INDEX,2014,99.444,100.055,100.672,100.821,100.773,100.597,99.993,99.267,99.276,99.557,98.945,98.702
